"filename","caption","negative_caption","type","subtype","correct"
"000000491757.jpg","A cat with blue eyes sitting on a pink bed.","A cat with pink eyes sitting on a blue bed.","swap","att","1"
"000000270474.jpg","A little girl holding a baseball bat on grass.","A baseball girl holding a little bat on grass.","swap","att","1"
"000000140286.jpg","A white horse drawn carriage in front of a yellow building.","A yellow horse drawn carriage in front of a white building.","swap","att","1"
"000000047112.jpg","A large pizza on a white plate sitting on a blue table.","A large pizza on a blue plate sitting on a white table.","swap","att","1"
"000000160666.jpg","Some blue toothpaste applied to a red toothbrush.","Some red toothpaste applied to a blue toothbrush.","swap","att","0"
"000000347693.jpg","An old doctors office with two windows with curatins.","A two-doored doctor's office with old windows and curtains.","swap","att","1"
"000000454404.jpg","A woman wearing a blue t-shirt while looking at her cell phone and sitting on a bench next to a bright pink wall.","A woman wearing a bright pink t-shirt while looking at her cell phone and sitting on a bench next to a blue wall.","swap","att","1"
"000000533958.jpg","A plate of food with a fried egg and colorful vegetables.","A plate of food with a colorful egg and fried vegetables.","swap","att","1"
"000000335800.jpg","A street sign with flags on it and a building in the background.","A building sign with flags on it and a street in the background.","swap","att","1"
"000000349860.jpg","A BOY WITH A BLUE SHIRT AND JEAN PANTS DOING A TRICK WITH HIS SKATEBOARD","A boy with jean shirt and blue pants doing a trick with his skateboard.","swap","att","1"
"000000278848.jpg","A group of people standing outside of a bus.","People standing outside a group of buses.","swap","att","1"
"000000046497.jpg","Two little girls sitting on the side of a white boat.","Two white girls sitting on the side of a little boat.","swap","att","1"
"000000011197.jpg","Two signs with arrows and a man standing on the sidewalk.","A sign with an arrow and two men standing on the sidewalk.","swap","att","0"
"000000082085.jpg","A gentleman is waving a flag at people passing by in a train.","A gentleman is passing by people waving a flag in a train.","swap","att","0"
"000000359677.jpg","A kite surfer gets high in the air while his kite is out of the picture frame.","A kite surfer is out of the picture frame while his kite gets high in the air.","swap","att","1"
"000000209829.jpg","A man on a surfboard with two people swimming behind him.","Two men on surfboards with a person swimming behind them.","swap","att","1"
"000000419882.jpg","An orange color photo of many trains on the tracks.","Many color photos of an orange train on the tracks.","swap","att","1"
"000000181421.jpg","Three people are in a small boat in a lake and one woman holds a red and yellow umbrella.","Three people are in a red and yellow boat in a large lake and one woman holds a small umbrella.","swap","att","1"
"000000199551.jpg","A boy asleep on a large bed under a mosquito net","A boy asleep on a mosquito bed under a large net.","swap","att","1"
"000000471869.jpg","a tan colored teddy bear sits on a crochet covered chair.","a crochet covered teddy bear sits on a tan colored chair.","swap","att","1"
"000000213224.jpg","Two vases of fresh flowers sit on top of the table.","Fresh vases of two flowers sit on top of the table.","swap","att","1"
"000000137576.jpg","All of the cows are poking their heads out, eating some hay. ","Some cows are poking their heads out, eating all of the hay.","swap","att","1"
"000000010977.jpg","A bathroom with blue walls and pink tile.","A bathroom with pink walls and blue tile.","swap","att","0"
"000000076731.jpg","A wooden table with a purple laptop and orange pen.","A wooden table with an orange laptop and purple pen.","swap","att","0"
"000000021465.jpg","A blue shelf holds different sized silver vases.","A silver shelf holds different sized blue vases.","swap","att","1"
"000000084431.jpg","A slice of pizza sitting on top of a white plate.","A white slice of pizza sitting on top of a plate.","swap","att","0"
"000000002149.jpg","A white bowl of green granny smith apples.","A green bowl of white granny smith apples.","swap","att","0"
"000000246454.jpg","A child petting two dogs on the side of the street","Two children are petting a dog on the street corner.","swap","att","1"
"000000245513.jpg","An adult giraffe standing near a white duck in a field of grass.","A white giraffe standing near an adult duck in a field of grass.","swap","att","1"
"000000567432.jpg","A plane flies by next to some power lines ","Some planes fly by next to a power line.","swap","att","1"
"000000164969.jpg","A box of cheese pizza with green peppers in a box ","A box of green pizza with cheese peppers in a box.","swap","att","1"
"000000048153.jpg","A photo of a bright pink shoe on a blue and green background.","A photo of a blue and green shoe on a bright pink background.","swap","att","1"
"000000310862.jpg","A man wearing a gray vest and a red stripe tie.","A man wearing a red stripe vest and a gray tie.","swap","att","0"
"000000550349.jpg","A couple of people standing next to a large bus.","A large group of people standing next to a couple of buses.","swap","att","1"
"000000501523.jpg","A black cat sits in a white bathroom sink.","A white cat sits in a black bathroom sink.","swap","att","1"
"000000322895.jpg","A living room with white walls, rectangular windows, and grey and red furniture. ","A living room with grey and red walls, rectangular windows, and white furniture.","swap","att","1"
"000000514797.jpg","Several men attempt to fly a kite on a beach.","A man attempts to fly several kites on a beach.","swap","att","1"
"000000285788.jpg","Two giraffes and an ostrich at a zoo enclosure habitat.","An giraffe and two ostriches at a zoo enclosure habitat.","swap","att","0"
"000000455157.jpg","A man sitting at a wooden bench and table with an open umbrella sitting on the table.","A man sitting at an open bench and table with a wooden umbrella sitting on the table.","swap","att","1"
"000000229216.jpg","Two women sitting on ledge looking at a cellphone.","A woman sitting on a ledge looking at two cellphones.","swap","att","1"
"000000448448.jpg","Two giraffes grazing from a tree in a field.","A giraffe grazing from two trees in a field.","swap","att","1"
"000000002149.jpg","A large white bowl of many green apples. ","A green bowl of many large white apples.","swap","att","0"
"000000312278.jpg","A crate on top of a car holding various luggage.","Various crates holding luggage are on top of a car.","swap","att","1"
"000000294855.jpg","A bottle in a ice bucket sits on a floor next to a luggage rack.","A bottle in a luggage rack sits on a floor next to an ice bucket.","swap","att","0"
"000000359833.jpg","The baby is standing next to several boxes of apples.","Several babies are standing next to a box of apples.","swap","att","1"
"000000371749.jpg","Two women play Wii in a room with a white sofa.","A woman plays Wii in a room with two white sofas.","swap","att","1"
"000000179285.jpg","A blue tennis racket has a yellow tennis ball on it.","A yellow tennis racket has a blue tennis ball on it.","swap","att","0"
"000000397639.jpg","A large white sheep next to a small black one","A small white sheep next to a large black one.","swap","att","0"
"000000099428.jpg","There are two electronic devices on top of the laptop.","There are electronic devices on top of the two laptops.","swap","att","0"
"000000088432.jpg","Some street signs near a road with a truck.","A street sign near a road with some trucks.","swap","att","1"
