"filename","caption","negative_caption","type","subtype","index","hn_img_0","hn_img_1","hn_img_2","hn_img_3"
"000000482275.jpg","A newly married couple cutting a cake in a park.","A newly married couple eating a cake in a park.","replace","rel","6430","6430_000000482275_0.jpg","6430_000000482275_1.jpg","6430_000000482275_2.jpg","6430_000000482275_3.jpg"
"000000105264.jpg","A group of young men standing on top of a sandy beach.","A group of young men standing next to a sandy beach.","replace","rel","6431","6431_000000105264_0.jpg","6431_000000105264_1.jpg","6431_000000105264_2.jpg","6431_000000105264_3.jpg"
"000000013546.jpg","A young man riding a skateboard on a stone wall.","A young man riding a skateboard next to a stone wall.","replace","rel","6432","6432_000000013546_0.jpg","6432_000000013546_1.jpg","6432_000000013546_2.jpg","6432_000000013546_3.jpg"
"000000537506.jpg","A man serves a sliced apple to one of his friends","A man eats a sliced apple with one of his friends.","replace","rel","6433","6433_000000537506_0.jpg","6433_000000537506_1.jpg","6433_000000537506_2.jpg","6433_000000537506_3.jpg"
"000000261061.jpg","a girl wearing an orange shirt on some grass","A girl holding an orange shirt on some grass.","replace","rel","6434","6434_000000261061_0.jpg","6434_000000261061_1.jpg","6434_000000261061_2.jpg","6434_000000261061_3.jpg"
"000000248980.jpg","A blue plate with a green salad on top of it.","A blue plate with a green salad beside it.","replace","rel","6435","6435_000000248980_0.jpg","6435_000000248980_1.jpg","6435_000000248980_2.jpg","6435_000000248980_3.jpg"
"000000578922.jpg","A vase of red flowers sits on a bathroom countertop.","A vase of red flowers is next to a bathroom countertop.","replace","rel","6436","6436_000000578922_0.jpg","6436_000000578922_1.jpg","6436_000000578922_2.jpg","6436_000000578922_3.jpg"
"000000397133.jpg","A person standing by a stove in a kitchen.","A person sitting by a stove in a kitchen.","replace","rel","6437","6437_000000397133_0.jpg","6437_000000397133_1.jpg","6437_000000397133_2.jpg","6437_000000397133_3.jpg"
"000000089556.jpg","Several cars parked in a lot in a city.","Several cars are driving through a city.","replace","rel","6438","6438_000000089556_0.jpg","6438_000000089556_1.jpg","6438_000000089556_2.jpg","6438_000000089556_3.jpg"
"000000395633.jpg","A red and black boat floating on top of water.","A red and black boat floating next to the water.","replace","rel","6439","6439_000000395633_0.jpg","6439_000000395633_1.jpg","6439_000000395633_2.jpg","6439_000000395633_3.jpg"
"000000319935.jpg","A large living area with a bed and some couches","A large living area without a bed and some couches.","replace","rel","6440","6440_000000319935_0.jpg","6440_000000319935_1.jpg","6440_000000319935_2.jpg","6440_000000319935_3.jpg"
"000000492362.jpg","A man on a skateboard riding by food vendors.","A man next to a skateboard is riding by food vendors.","replace","rel","6441","6441_000000492362_0.jpg","6441_000000492362_1.jpg","6441_000000492362_2.jpg","6441_000000492362_3.jpg"
"000000564127.jpg","The lid is up on the toilet bowl.","The lid is down on the toilet bowl.","replace","rel","6442","6442_000000564127_0.jpg","6442_000000564127_1.jpg","6442_000000564127_2.jpg","6442_000000564127_3.jpg"
"000000561679.jpg","A residential street has an orange no parking sign near a sidewalk.","A residential street has an orange no parking sign far from a sidewalk.","replace","rel","6443","6443_000000561679_0.jpg","6443_000000561679_1.jpg","6443_000000561679_2.jpg","6443_000000561679_3.jpg"
"000000487583.jpg","A cup and a plate with food on it on a table next to a toilet.","A cup and a plate with food on it on a table far from a toilet.","replace","rel","6444","6444_000000487583_0.jpg","6444_000000487583_1.jpg","6444_000000487583_2.jpg","6444_000000487583_3.jpg"
"000000231508.jpg","A uniformed baseball player being watched by people.","A uniformed baseball player talking with people.","replace","rel","6445","6445_000000231508_0.jpg","6445_000000231508_1.jpg","6445_000000231508_2.jpg","6445_000000231508_3.jpg"
"000000131556.jpg","a man skiing along a rail on the snowy hill","A man is falling down the snowy hill.","replace","rel","6446","6446_000000131556_0.jpg","6446_000000131556_1.jpg","6446_000000131556_2.jpg","6446_000000131556_3.jpg"
"000000026690.jpg","A man flying through the air while riding a skateboard.","A man jumping over obstacles while riding a skateboard.","replace","rel","6447","6447_000000026690_0.jpg","6447_000000026690_1.jpg","6447_000000026690_2.jpg","6447_000000026690_3.jpg"
"000000121506.jpg","A beige outdoor umbrella is blown upside down.","A beige outdoor umbrella is blown right side up.","replace","rel","6448","6448_000000121506_0.jpg","6448_000000121506_1.jpg","6448_000000121506_2.jpg","6448_000000121506_3.jpg"
"000000425702.jpg","A man walking on the beach carrying a surfboard.","A man running on the beach carrying a surfboard.","replace","rel","6449","6449_000000425702_0.jpg","6449_000000425702_1.jpg","6449_000000425702_2.jpg","6449_000000425702_3.jpg"
"000000501523.jpg","A black cat that is sitting in a sink.","A black cat that is sitting beside a sink.","replace","rel","6450","6450_000000501523_0.jpg","6450_000000501523_1.jpg","6450_000000501523_2.jpg","6450_000000501523_3.jpg"
"000000008532.jpg","A man wearing a cat and sunglasses with a red neck tie.","A man holding a cat and sunglasses with a red neck tie.","replace","rel","6451","6451_000000008532_0.jpg","6451_000000008532_1.jpg","6451_000000008532_2.jpg","6451_000000008532_3.jpg"
"000000250282.jpg","The large group of children are outside posing for a photo.","The large group of children are outside playing with each other.","replace","rel","6452","6452_000000250282_0.jpg","6452_000000250282_1.jpg","6452_000000250282_2.jpg","6452_000000250282_3.jpg"
"000000138492.jpg","A dog is reaching up to grab a Frisbee in his mouth.","A dog is jumping to catch a Frisbee in his mouth.","replace","rel","6453","6453_000000138492_0.jpg","6453_000000138492_1.jpg","6453_000000138492_2.jpg","6453_000000138492_3.jpg"
"000000018150.jpg","A man with a receding hairline offers a slice of pizza to a toddler.","A man with a receding hairline takes a slice of pizza from a toddler.","replace","rel","6454","6454_000000018150_0.jpg","6454_000000018150_1.jpg","6454_000000018150_2.jpg","6454_000000018150_3.jpg"
"000000205542.jpg","a brown teddy bear sitting on an odd looking chair","A brown teddy bear lying under an odd looking chair.","replace","rel","6455","6455_000000205542_0.jpg","6455_000000205542_1.jpg","6455_000000205542_2.jpg","6455_000000205542_3.jpg"
"000000045728.jpg","A cake with cream topping on the plate.","A cake with cream topping beside the plate.","replace","rel","6456","6456_000000045728_0.jpg","6456_000000045728_1.jpg","6456_000000045728_2.jpg","6456_000000045728_3.jpg"
"000000453860.jpg","Two pieces of hard luggage are seen here.","Two pieces of hard luggage are missing.","replace","rel","6457","6457_000000453860_0.jpg","6457_000000453860_1.jpg","6457_000000453860_2.jpg","6457_000000453860_3.jpg"
"000000058350.jpg","a woman holding onto a piece of pizza with her mouth","A woman is dropping a piece of pizza from her mouth.","replace","rel","6458","6458_000000058350_0.jpg","6458_000000058350_1.jpg","6458_000000058350_2.jpg","6458_000000058350_3.jpg"
"000000138819.jpg","The view of a bathroom with a wall mounted sink.","The view of a bathroom without a wall mounted sink.","replace","rel","6459","6459_000000138819_0.jpg","6459_000000138819_1.jpg","6459_000000138819_2.jpg","6459_000000138819_3.jpg"
"000000021503.jpg","There is a plate filled with pastries next to a keyboard.","There is a plate filled with pastries far from a keyboard.","replace","rel","6460","6460_000000021503_0.jpg","6460_000000021503_1.jpg","6460_000000021503_2.jpg","6460_000000021503_3.jpg"
"000000534827.jpg","Five people riding some motorbikes on the road","Five people are stopping their motorbikes on the road.","replace","rel","6461","6461_000000534827_0.jpg","6461_000000534827_1.jpg","6461_000000534827_2.jpg","6461_000000534827_3.jpg"
"000000342006.jpg","Water traffic along the Thames by Big Ben","Water traffic along the Thames above Big Ben.","replace","rel","6462","6462_000000342006_0.jpg","6462_000000342006_1.jpg","6462_000000342006_2.jpg","6462_000000342006_3.jpg"
"000000516708.jpg","A street sign that reads Sparta sitting next to a tall building.","A street sign that reads Sparta is far from a tall building.","replace","rel","6463","6463_000000516708_0.jpg","6463_000000516708_1.jpg","6463_000000516708_2.jpg","6463_000000516708_3.jpg"
"000000448076.jpg","People standing around a waiting room with a flat screen TV.","People sitting in a waiting room with a flat screen TV.","replace","rel","6464","6464_000000448076_0.jpg","6464_000000448076_1.jpg","6464_000000448076_2.jpg","6464_000000448076_3.jpg"
"000000238866.jpg","A black-and white picture of a rack full of doughnuts.","A black-and white picture in front of a rack full of doughnuts.","replace","rel","6465","6465_000000238866_0.jpg","6465_000000238866_1.jpg","6465_000000238866_2.jpg","6465_000000238866_3.jpg"
"000000036494.jpg","People sitting at tables inside a large clock tower.","People sitting at tables outside a large clock tower.","replace","rel","6466","6466_000000036494_0.jpg","6466_000000036494_1.jpg","6466_000000036494_2.jpg","6466_000000036494_3.jpg"
"000000456559.jpg","A picture of a man wearing a suit, hat, and sunglasses.","A picture of a man holding a suit, hat, and sunglasses.","replace","rel","6467","6467_000000456559_0.jpg","6467_000000456559_1.jpg","6467_000000456559_2.jpg","6467_000000456559_3.jpg"
"000000375278.jpg","An hand pets a cat in a suitcase.","A hand pets a cat on top of a suitcase.","replace","rel","6468","6468_000000375278_0.jpg","6468_000000375278_1.jpg","6468_000000375278_2.jpg","6468_000000375278_3.jpg"
"000000521282.jpg","A vase filled with yellow and white flowers.","A vase lacking yellow and white flowers.","replace","rel","6469","6469_000000521282_0.jpg","6469_000000521282_1.jpg","6469_000000521282_2.jpg","6469_000000521282_3.jpg"
"000000166277.jpg","A cat drinking ice water out of a glass.","A cat playing with ice water out of a glass.","replace","rel","6470","6470_000000166277_0.jpg","6470_000000166277_1.jpg","6470_000000166277_2.jpg","6470_000000166277_3.jpg"
"000000159458.jpg","A dog rests on a bed in a bedroom where one person is also sitting.","A dog rests on a bed in a bedroom where one person is also sleeping.","replace","rel","6471","6471_000000159458_0.jpg","6471_000000159458_1.jpg","6471_000000159458_2.jpg","6471_000000159458_3.jpg"
"000000172946.jpg","A group of people standing with remotes in hand.","A group of people sitting with remotes in hand.","replace","rel","6472","6472_000000172946_0.jpg","6472_000000172946_1.jpg","6472_000000172946_2.jpg","6472_000000172946_3.jpg"
"000000323709.jpg","A large jet airplane parked next to a domed tower.","A large jet airplane is flying near a domed tower.","replace","rel","6473","6473_000000323709_0.jpg","6473_000000323709_1.jpg","6473_000000323709_2.jpg","6473_000000323709_3.jpg"
"000000287545.jpg","A large and small giraffe are looking at something while standing next to a log.","A large and small giraffe are looking at something while lying on a log.","replace","rel","6474","6474_000000287545_0.jpg","6474_000000287545_1.jpg","6474_000000287545_2.jpg","6474_000000287545_3.jpg"
"000000217957.jpg","An ornate clock on the side of a building next to a tree.","An ornate clock inside a building next to a tree.","replace","rel","6475","6475_000000217957_0.jpg","6475_000000217957_1.jpg","6475_000000217957_2.jpg","6475_000000217957_3.jpg"
"000000314709.jpg","A man riding skis down a snow covered slope.","A man walking on a snow covered slope.","replace","rel","6476","6476_000000314709_0.jpg","6476_000000314709_1.jpg","6476_000000314709_2.jpg","6476_000000314709_3.jpg"
"000000278353.jpg","A sheep standing on the grass in front of a fence","A sheep lying on the grass in front of a fence.","replace","rel","6477","6477_000000278353_0.jpg","6477_000000278353_1.jpg","6477_000000278353_2.jpg","6477_000000278353_3.jpg"
"000000281414.jpg","A beautiful woman sitting on a brick wall.","A beautiful woman leaning against a brick wall.","replace","rel","6478","6478_000000281414_0.jpg","6478_000000281414_1.jpg","6478_000000281414_2.jpg","6478_000000281414_3.jpg"
"000000526751.jpg","A boat is sitting in the sand near the water.","A boat is floating in the water near the sand.","replace","rel","6479","6479_000000526751_0.jpg","6479_000000526751_1.jpg","6479_000000526751_2.jpg","6479_000000526751_3.jpg"
"000000571804.jpg","A porcelain tea and bathroom set is on display.","A porcelain tea and bathroom set is hidden in a cabinet.","replace","rel","6480","6480_000000571804_0.jpg","6480_000000571804_1.jpg","6480_000000571804_2.jpg","6480_000000571804_3.jpg"
"000000134886.jpg","A large jetliner flying over a dry grass field.","A large jetliner landing in front of a dry grass field.","replace","rel","6481","6481_000000134886_0.jpg","6481_000000134886_1.jpg","6481_000000134886_2.jpg","6481_000000134886_3.jpg"
"000000061171.jpg","Several cows and a horse are eating hay.","Several cows and a horse are sleeping in the hay.","replace","rel","6482","6482_000000061171_0.jpg","6482_000000061171_1.jpg","6482_000000061171_2.jpg","6482_000000061171_3.jpg"
